500, 3
313, 124, -7
314, 115, -15
315, 116, -18
316, 116, -15
317, 119, -10
318, 116, -7
319, 122, -3
320, 131, -7
321, 133, -14
322, 125, -18
323, 122, -19
324, 133, -23
325, 136, -22
326, 135, -14
327, 130, -7
328, 127, -17
329, 126, -20
330, 124, -17
331, 122, -18
332, 129, -19
333, 123, -14
334, 122, -22
335, 126, -26
336, 127, -27
337, 129, -23
338, 122, -26
339, 112, -25
340, 116, -16
341, 124, -11
342, 135, -10
343, 140, -15
344, 141, -22
345, 128, -28
346, 139, -26
347, 140, -18
348, 122, -20
349, 137, -29
350, 124, -27
351, 107, 174
352, 108, 170
353, 105, 162
354, 100, 170
355, 109, 177
356, 120, 178
357, 114, 167
358, 111, 165
359, 103, 170
360, 100, 165
361, 113, 166
362, 106, 170
363, 112, 170
364, 114, 175
365, 117, 163
366, 113, 159
367, 108, 155
368, 104, 160
369, 105, 172
370, 110, 174
371, 98, 169
372, 96, 173
373, 92, 164
374, 92, 160
375, 104, 165
376, 105, 170
377, 103, 180
378, 112, 177
379, 120, 173
380, 123, 166
381, 105, 159
382, 98, 159
383, 96, 165
384, 99, 157
385, 114, 158
386, 117, 162
387, 121, 175
388, 111, 182
389, 105, 177
390, 111, 161
391, 114, 160
392, 119, 159
393, 126, 170
394, 117, 168
395, 116, 161
396, 101, 155
397, 98, 158
398, 107, 180
399, 112, 184
400, 121, 173
401, 132, 64
402, 118, 83
403, 137, 109
404, 124, 126
405, 104, 141
406, 78, 132
407, 111, 112
408, 98, 89
409, 110, 55
410, 122, 42
411, 113, 28
412, 87, 14
413, 80, -3
414, 132, -18
415, 146, -3
416, 155, 18
417, 129, 16
418, 92, 0
419, 62, 8
420, 56, 66
421, 51, 77
422, 64, 110
423, 65, 151
424, 79, 168
425, 126, 177
426, 144, 168
427, 147, 148
428, 140, 144
429, 175, 143
430, 168, 164
431, 141, 158
432, 115, 173
433, 89, 175
434, 70, 164
435, 85, 152
436, 76, 152
437, 62, 138
438, 60, 114
439, 66, 85
440, 96, 67
441, 130, 74
442, 135, 110
443, 114, 131
444, 152, 92
445, 157, 66
446, 154, 16
447, 159, -7
448, 155, -17
449, 81, -11
450, 93, -6
451, 121, 6
452, 113, 12
453, 89, -11
454, 66, -23
455, 79, -9
456, 93, 1
457, 111, 8
458, 136, -9
459, 168, 11
460, 186, 46
461, 176, 61
462, 179, 86
463, 178, 113
464, 174, 154
465, 122, 97
466, 97, 113
467, 111, 135
468, 113, 91
469, 94, 34
470, 82, 15
471, 75, -4
472, 136, 0
473, 136, 37
474, 132, 88
475, 140, 110
476, 140, 139
477, 74, 145
478, 73, 162
479, 65, 162
480, 120, 138
481, 117, 118
482, 123, 94
483, 133, 74
484, 157, 61
485, 168, 143
486, 165, 157
487, 159, 167
488, 161, 172
489, 149, 166
490, 138, 149
491, 132, 96
492, 147, 70
493, 126, 38
494, 157, 20
495, 166, -4
496, 168, -10
497, 143, 21
498, 137, 48
499, 139, 49
500, 141, 52
