900, 3
434, 2.63, 2.49
435, 2.63, 2.84
436, 3.75, 3.47
437, 3.34, 3.03
438, 3.16, 2.74
439, 3.23, 3.05
440, 3.19, 2.96
441, 2.98, 2.72
442, 2.97, 3.5
443, 3.27, 3.42
444, 3.02, 3.21
445, 3.83, 2.42
446, 2.33, 2.41
447, 2.84, 2.48
448, 3.24, 2.82
449, 2.88, 2.9
450, 2.01, 3.58
451, 4.54, 2.36
452, 2.45, 2.75
453, 2.9, 3.51
454, 2.91, 3.42
455, 2.65, 2.34
456, 3.27, 3.26
457, 2.88, 2.91
458, 3.74, 2.56
459, 2.76, 2.98
460, 3.26, 3
461, 3.3, 2.67
462, 3.18, 2.85
463, 2.42, 3.74
464, 3.46, 2.77
465, 3.13, 2.98
466, 3.14, 2.36
467, 2.46, 3.89
468, 2.6, 3.84
469, 3.38, 2.45
470, 3.04, 2.99
471, 2.75, 3.8
472, 3.52, 3.63
473, 2.89, 2.01
474, 3.52, 2.61
475, 2.56, 3.25
476, 3.07, 3.24
477, 1.96, 2.14
478, 2.69, 2.09
479, 3.11, 3.3
480, 3.03, 2.2
481, 3.52, 2.88
482, 3.27, 3.27
483, 2.76, 3.24
484, 2.83, 3.55
485, 3.03, 3.7
486, 1.89, 3.4
487, 3.22, 2.44
488, 2.41, 2.53
489, 3.76, 3.02
490, 2.85, 2.81
491, 3.17, 2.34
492, 2.79, 2.79
493, 2.3, 3.16
494, 2.73, 2.19
495, 2.41, 2.56
496, 3.72, 3.4
497, 3.06, 3.21
498, 3.25, 2.79
499, 1.36, 2.97
500, 3.65, 3.85
501, 5.81, 3.56
502, 4.68, 3.45
503, 5.23, 2.71
504, 5.47, 3
505, 5.34, 3.45
506, 5.14, 3.04
507, 5.93, 3.04
508, 4.4, 3.34
509, 5.58, 3.25
510, 5.12, 3.25
511, 5.82, 3.71
512, 3.94, 2.68
513, 5.62, 2.4
514, 5.53, 2.86
515, 4.74, 2.9
516, 5.42, 4.06
517, 5.77, 2.36
518, 4.93, 4.26
519, 5.52, 3.6
520, 4.31, 2.71
521, 6.02, 2.8
522, 4.5, 3.55
523, 4.46, 3.06
524, 4.52, 3.37
525, 4.13, 3.54
526, 5.57, 3.29
527, 4.37, 2.45
528, 4.22, 3.24
529, 5.03, 2.64
530, 5.85, 2.44
531, 4.6, 2.9
532, 5.05, 1.3
533, 5.57, 3.59
534, 5.45, 3.27
535, 4.33, 3.26
536, 5.27, 3.73
537, 4.93, 2.37
538, 4.74, 3.5
539, 5.94, 2.24
540, 5.2, 3.58
541, 6.54, 3.11
542, 4.5, 3.08
543, 4.85, 3.6
544, 5.58, 4.07
545, 4.74, 3.43
546, 5.53, 2.48
547, 5.27, 2.62
548, 5.53, 3.24
549, 5.88, 2.9
550, 4.3, 2.71
551, 5.26, 3.59
552, 5.12, 3.54
553, 5.09, 3.27
554, 4.75, 2.52
555, 4.86, 3.09
556, 4.45, 3.08
557, 4.87, 2.89
558, 5.45, 2.99
559, 4.79, 3.06
560, 5.24, 3.09
561, 5.6, 3.17
562, 4.48, 2.73
563, 5.69, 2.86
564, 5.63, 3.05
565, 4.99, 2.87
566, 5.05, 2.77
567, 4.44, 2.94
568, 6.51, 2.29
569, 3.9, 2.81
570, 5.84, 2.7
571, 5.17, 2.68
572, 5.28, 2.83
573, 5.19, 2.36
574, 5.3, 2.73
575, 5.69, 3.49
576, 4.83, 2.9
577, 5.2, 3.45
578, 4.64, 3.52
579, 4.56, 3.05
580, 5.44, 2.94
581, 6, 3.1
582, 5.33, 2.64
583, 5.66, 2.77
584, 4.47, 2.8
585, 4.44, 2.23
586, 5.73, 2.94
587, 5.21, 2.5
588, 4.61, 2.48
589, 5.14, 3.3
590, 4.99, 3.81
591, 4.74, 3.42
592, 4.94, 3.74
593, 5.22, 3.1
594, 5.31, 3.45
595, 4.59, 3.32
596, 5.17, 3.15
597, 5.2, 3.06
598, 4.99, 2.26
599, 3.38, 2.33
600, 4.85, 3.28
601, 0.87, 4.64
602, 0.88, 5.16
603, 1.08, 4.93
604, 0.94, 4.39
605, 0.88, 4.07
606, 1.01, 6.19
607, 1.86, 4.02
608, 2.02, 5.52
609, 1.93, 4.43
610, 0.82, 5.2
611, 1.29, 5.4
612, 0.92, 5.47
613, 0.64, 5.07
614, 1.83, 4.84
615, 0.73, 5.63
616, 1.02, 5.49
617, 1.32, 6.18
618, 1.33, 5.47
619, 1, 4.84
620, 1.02, 4.02
621, 1.05, 5.59
622, 1.24, 3.88
623, 0.84, 4.55
624, 0.3, 4.25
625, 0.96, 4.36
626, 1.15, 5.34
627, 1.02, 6.16
628, 0.49, 4.91
629, 1.38, 5.19
630, 1.31, 5.31
631, 1.11, 5.39
632, 1.87, 5.27
633, 1.62, 5.31
634, 1.16, 4.86
635, 0.73, 5.23
636, 1.75, 5.19
637, 1.37, 4.95
638, 1.61, 4.4
639, 1.09, 4.51
640, 1.32, 4.86
641, 0.86, 5.21
642, 0.98, 5.33
643, 1.1, 5.28
644, 0.47, 5.34
645, 1.44, 4.91
646, 1.77, 5.44
647, 1.64, 5.14
648, 0.77, 5.19
649, 0.26, 4.89
650, 1.59, 5.47
651, 0.6, 4.44
652, 1.61, 4.71
653, 0.84, 4.92
654, 0.2, 5.13
655, 1.4, 5.01
656, 0.71, 4.64
657, 1.53, 5.41
658, 0.33, 4.33
659, 1.28, 5.33
660, 1.78, 5.68
661, 1.62, 4.3
662, 0.86, 5.12
663, 1.68, 5.8
664, 1.11, 4.74
665, 1.8, 5.43
666, 1.1, 4.54
667, 0.6, 4.75
668, 0.59, 5.76
669, 1.5, 5.09
670, 1.09, 5.05
671, 2.35, 5.26
672, 0.47, 4.67
673, 0.59, 5.03
674, 1.28, 5.82
675, 1.21, 5.49
676, 1.39, 4.76
677, 1.45, 5.59
678, 0.24, 5.8
679, 1.61, 4.67
680, 0.75, 5.74
681, 0.81, 4.51
682, -0.16, 4.99
683, 0.97, 4.36
684, 1.32, 4.68
685, 1.14, 6.31
686, 1.54, 5.62
687, 1.21, 5.01
688, 0.43, 5.42
689, 0.44, 5.41
690, 0.72, 5.77
691, 1.37, 4.68
692, 1.12, 4.25
693, 1.59, 4.41
694, 1.43, 4.73
695, 0.26, 4.56
696, 0.84, 4.92
697, 0.34, 5.2
698, 1.39, 4.77
699, 0.4, 4.37
700, 1.15, 4.45
701, 3.43, 4.94
702, 2.83, 4.86
703, 2.24, 4.65
704, 3.36, 4.78
705, 3.17, 5.44
706, 3.07, 5.09
707, 3.83, 4.83
708, 2.56, 5.26
709, 2.18, 5.85
710, 2.76, 5.2
711, 2.05, 5.53
712, 3.69, 5.19
713, 3.05, 5.8
714, 1.87, 5.37
715, 3.15, 5.58
716, 2.21, 4.95
717, 2.3, 5.29
718, 3.83, 4.09
719, 2.23, 4.38
720, 3.34, 4.25
721, 3.16, 5.45
722, 2.83, 5.03
723, 2.89, 4.79
724, 3.9, 4.78
725, 2.86, 4.78
726, 3.56, 3.96
727, 4.22, 4.25
728, 3.87, 5.47
729, 2.9, 4.78
730, 2.92, 5.8
731, 3.14, 4.86
732, 3.73, 4.93
733, 3.04, 5.7
734, 2.39, 4.81
735, 2.97, 5.68
736, 3.35, 4.52
737, 3.24, 5.13
738, 2.84, 4.85
739, 3.29, 4.93
740, 3.18, 4.73
741, 3.06, 4.88
742, 2.54, 4.84
743, 4.03, 4.72
744, 2.87, 5.68
745, 2.42, 4.61
746, 2.97, 6.04
747, 2.96, 5.5
748, 3.36, 5.47
749, 2.94, 5.94
750, 2.78, 5.57
751, 3.41, 5.55
752, 2.02, 4.72
753, 2.79, 4.95
754, 3.12, 5.04
755, 3.05, 4.53
756, 3.68, 5.46
757, 3.28, 4.96
758, 2.85, 4.95
759, 2.86, 5.37
760, 2.81, 4.9
761, 3.46, 5.6
762, 3.01, 5.13
763, 2.85, 5.54
764, 3.8, 5.32
765, 2.87, 5.37
766, 3.51, 5.3
767, 3.3, 5.17
768, 2.69, 5.22
769, 3.04, 5.09
770, 3.1, 5
771, 3.01, 4.19
772, 3.6, 5.27
773, 3.44, 5.34
774, 2.77, 4.94
775, 3.19, 4.9
776, 3.12, 4.08
777, 2.1, 5.97
778, 2.87, 4.99
779, 3.5, 4.75
780, 2.73, 5.12
781, 3.84, 4.94
782, 3.18, 3.96
783, 2.71, 5.38
784, 4.15, 4.7
785, 3.29, 4.96
786, 3.02, 5.52
787, 2.42, 5.22
788, 3.59, 5.34
789, 3.82, 4.92
790, 2.22, 5.39
791, 3.35, 5.8
792, 2.72, 5.41
793, 3.04, 3.81
794, 3.49, 4.76
795, 3.57, 5.34
796, 2.84, 5.28
797, 3.09, 5.23
798, 2.99, 5.31
799, 3.28, 4.28
800, 3.67, 5.1
801, 4.97, 5.37
802, 4.7, 4.62
803, 4.57, 5.39
804, 5.1, 4.37
805, 4.07, 5.17
806, 4.55, 5.78
807, 5.41, 5.73
808, 5.83, 4.76
809, 5.29, 5.36
810, 5.75, 5.18
811, 4.81, 4.97
812, 4.73, 4.92
813, 5.32, 4.54
814, 5.04, 5.29
815, 5.03, 4.94
816, 4.9, 5.14
817, 6.33, 4.77
818, 4.93, 4.56
819, 5.39, 5.33
820, 4.64, 4.26
821, 4.44, 5.11
822, 4.97, 5
823, 5.4, 4.3
824, 5.31, 5.36
825, 4.49, 4.36
826, 4.89, 4.41
827, 4.65, 4.3
828, 4.97, 4.85
829, 5.21, 5.32
830, 5, 4.81
831, 4.73, 4.86
832, 4.88, 5.36
833, 5.9, 5.3
834, 5.13, 4.52
835, 5.11, 6.12
836, 5.01, 4.87
837, 4.31, 4.85
838, 4.58, 4.18
839, 4.74, 5.71
840, 4.98, 4.96
841, 6.01, 6.12
842, 4.62, 5.2
843, 5.11, 4.63
844, 5.2, 4.69
845, 4.94, 5
846, 4.87, 4.88
847, 4.92, 5.61
848, 5.21, 4.62
849, 5.5, 5.41
850, 4.87, 4.62
851, 5.69, 5.21
852, 4.52, 5.06
853, 5.93, 4.48
854, 4.73, 5.51
855, 4.33, 4.67
856, 5.25, 5.58
857, 5.15, 4.87
858, 5.9, 4.5
859, 5.68, 5.75
860, 5.19, 5.32
861, 5.46, 5.51
862, 4.23, 5.53
863, 5.49, 5.66
864, 5.28, 4.91
865, 4.35, 5.64
866, 5.12, 4.35
867, 5.69, 5.55
868, 4.44, 4.68
869, 5.44, 4.1
870, 4.79, 4.76
871, 4.88, 5.34
872, 5.43, 4.39
873, 5.4, 5.01
874, 4.65, 4.56
875, 5.25, 4.92
876, 5.61, 5.08
877, 6.07, 5.4
878, 4.65, 5.51
879, 5.78, 6.15
880, 5.55, 4.83
881, 4.78, 5.56
882, 4.69, 4.89
883, 4.5, 4.65
884, 5.19, 5.45
885, 5.82, 4.36
886, 5.16, 4.4
887, 5.59, 5.7
888, 4.57, 4.57
889, 4.14, 3.89
890, 4.33, 5.2
891, 4.65, 5.53
892, 5.15, 5.32
893, 4.66, 3.91
894, 4.94, 5.66
895, 5.87, 4.83
896, 5.31, 5.19
897, 5.48, 4.73
898, 4.19, 5.29
899, 5.33, 4.45
900, 4.11, 4.62
